"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sign","gene_name"
"ENSG00000145975",4.23637182921123,5.40646208949744,1.61216986519062,3.35353129110759,0.000797873916959884,0.0379522378276672,"Upregulated","FAM217A"
"ENSG00000251429",4.2802794598567,5.34553241533335,1.48836406977365,3.59154895223069,0.00032871841474543,0.0227208857766733,"Upregulated","AIDAP2"
"ENSG00000273232",3.99409098480392,5.16497861209184,1.50567492521621,3.43034112183954,0.000602822881294439,0.031866194678377,"Upregulated","AC090912.3"
"ENSG00000271553",4.84571853036007,5.14874426434212,1.42370848275647,3.61643154248371,0.000298692263824217,0.0213515734310374,"Upregulated","AC018638.7"
"ENSG00000233578",6.23590587137209,5.09834568609925,1.35637994762388,3.75878874870613,0.000170737917836133,0.0148008432524197,"Upregulated","EIF4EP1"
"ENSG00000124701",5.9216491301802,5.00495591790133,1.44893214856335,3.45423760723638,0.000551850935059618,0.0302285131235734,"Upregulated","APOBEC2"
"ENSG00000267385",9.57581948318344,4.89228040216204,1.119008458139,4.37197803696525,1.23125913973143e-05,0.00246311023097235,"Upregulated","AC011498.4"
"ENSG00000274629",3.12856091563357,4.83698399682106,1.42310936143485,3.39888425155476,0.000676613446167989,0.0343340067012805,"Upregulated","AC073052.1"
"ENSG00000115523",38.4233027585645,4.80148221001977,0.987667117192865,4.86143775209048,1.16536227196696e-06,0.000448988186449493,"Upregulated","GNLY"
"ENSG00000215795",6.90771280849447,4.77634619658567,1.41995918824155,3.36372075770756,0.000768993073663453,0.0371642762025502,"Upregulated","AL390728.2"
"ENSG00000167664",15.1282699126521,4.77178587133869,1.17021497726187,4.07770022094913,4.54833574541843e-05,0.00631334977949708,"Upregulated","TMIGD2"
"ENSG00000229754",9.9164259968566,4.76704603482986,1.44754187912398,3.29320077268836,0.000990537143806837,0.0430232260478105,"Upregulated","CXCR2P1"
"ENSG00000274286",19.4709741689962,4.70773860830317,1.22026789444489,3.85795498655216,0.000114339698665666,0.0115477545181514,"Upregulated","ADRA2B"
"ENSG00000170382",17.4292568531859,4.70473405672509,1.36896053892703,3.43671999516699,0.000588803963933932,0.0313311974980228,"Upregulated","LRRN2"
"ENSG00000277916",4.25790284723756,4.63642768377778,1.40044967588853,3.31067068214082,0.000930726716366139,0.0413755754999947,"Upregulated","AL357500.2"
"ENSG00000102878",29.9786765492548,4.55377702072397,0.769362161251481,5.91889912199033,3.24103670338625e-09,5.18690527799623e-06,"Upregulated","HSF4"
"ENSG00000280135",10.0257967199875,4.45661005156994,1.37421463447006,3.24302328019419,0.00118268547072704,0.0483413972858076,"Upregulated","AL096816.1"
"ENSG00000167083",14.8834529780418,4.41627989628985,0.898140958585478,4.91713450330251,8.78202144906502e-07,0.000373271965537632,"Upregulated","GNGT2"
"ENSG00000232940",5.7927070383254,4.39698585967873,1.28186547725216,3.43014609388203,0.000603256350717593,0.031866194678377,"Upregulated","HCG25"
"ENSG00000213512",17.6145390228743,4.37781077632058,1.31328140215117,3.33349027036373,0.000857636711619296,0.0392779417691076,"Upregulated","GBP7"
"ENSG00000235576",9.13446567634686,4.36203428214186,1.34583197617754,3.24114329229343,0.0011905132484231,0.0485659375165541,"Upregulated","LINC01871"
"ENSG00000270012",9.19995321418995,4.32099186363099,1.22722769672306,3.52093737386215,0.000430024165124572,0.0261647887525446,"Upregulated","AC232271.1"
"ENSG00000169248",572.005788637345,4.22911130741172,1.20425819810849,3.51179781383619,0.000445086469152002,0.0266313791682862,"Upregulated","CXCL11"
"ENSG00000177202",31.829331784259,4.18931094171621,0.634299944337209,6.60462132957255,3.98534702068841e-11,1.28732724494435e-07,"Upregulated","SPACA4"
"ENSG00000258476",14.7147682203692,4.1669220557123,1.15305333108164,3.61381554815289,0.000301723748556837,0.0213515734310374,"Upregulated","LINC02207"
"ENSG00000229097",4.65985607566498,4.14428139504545,1.20042792132989,3.45233672210343,0.000555753714933929,0.0303476536461953,"Upregulated","CALM2P2"
"ENSG00000243284",6.28448238682743,4.13731924446317,1.27379925630645,3.24801512010603,0.0011621309491077,0.0479693906096886,"Upregulated","VSIG8"
"ENSG00000117560",35.3271218328732,3.9879099121871,0.804778362474804,4.95528967742588,7.22226083457246e-07,0.000328443108676633,"Upregulated","FASLG"
"ENSG00000232546",4.12546275334288,3.96207804399743,1.21241552902175,3.26792089770928,0.00108340641107351,0.045906864322575,"Upregulated","AC027644.1"
"ENSG00000115085",75.2042006364514,3.92752102293173,0.581459312874648,6.7545930316511,1.43236736080549e-11,5.96008058831164e-08,"Upregulated","ZAP70"
"ENSG00000248592",5.33140468378122,3.9249380764301,1.15757036852598,3.39066909722993,0.000697222278210903,0.0349535168630791,"Upregulated","STIMATE-MUSTN1"
"ENSG00000198821",35.8881677899564,3.89748625031529,0.808422181350326,4.82110256277881,1.42766926694416e-06,0.000510147861291211,"Upregulated","CD247"
"ENSG00000138755",2599.53980351871,3.88531809116567,1.09443953273055,3.55005276670889,0.000385153943451455,0.025041024354711,"Upregulated","CXCL9"
"ENSG00000178732",12.2392723136064,3.83012427817319,1.14702664329447,3.3391763831853,0.000840271925039243,0.0388768746966448,"Upregulated","GP5"
"ENSG00000151224",21.455921301648,3.81450182374551,1.02182607768943,3.73302454011638,0.000189194153573899,0.0157684881061596,"Upregulated","MAT1A"
"ENSG00000279573",9.60550216723726,3.74506550775187,1.00822772757719,3.71450358417678,0.000203602984277495,0.0164610122653548,"Upregulated","AC134407.2"
"ENSG00000220201",8.43964862640859,3.72773152488155,1.09109380474022,3.41650874442375,0.00063429626676066,0.0329090619200886,"Upregulated","ZGLP1"
"ENSG00000206344",25.5552056746291,3.72485397998933,0.924984278887008,4.0269376085735,5.65080191041224e-05,0.00717521436209107,"Upregulated","HCG27"
"ENSG00000134545",20.7698526656815,3.66629479801268,1.09449397182908,3.34976244034098,0.000808808950761443,0.0380707471054114,"Upregulated","KLRC1"
"ENSG00000197558",19.573768111687,3.66514354884363,0.904431941060169,4.05242603942909,5.06892509081564e-05,0.00667461939964679,"Upregulated","SSPO"
"ENSG00000100453",178.454651515851,3.66183082370783,0.83008314255972,4.4114024679695,1.02703214421486e-05,0.00213674037603901,"Upregulated","GZMB"
"ENSG00000187912",17.4727047755985,3.64628879971107,1.03306705942667,3.52957609715549,0.000416225984583303,0.0259268910456755,"Upregulated","CLEC17A"
"ENSG00000012124",19.193951243509,3.62525692583312,0.986538708828704,3.67472344814256,0.000238107182142622,0.0182666900179614,"Upregulated","CD22"
"ENSG00000182168",8.3894582121092,3.62479396879902,1.04139226055444,3.48071913542853,0.000500069571561789,0.0287055588226508,"Upregulated","UNC5C"
"ENSG00000237781",17.7988994435225,3.55739143393007,0.909321219802885,3.91213946893399,9.14820511309828e-05,0.0101779896993588,"Upregulated","ADAMTSL4-AS2"
"ENSG00000109943",28.2971097948358,3.5121834991766,0.890237570175879,3.945220485901,7.97265840146638e-05,0.00931860438441057,"Upregulated","CRTAM"
"ENSG00000205560",17.7486807630897,3.4700899611409,0.706723992018529,4.91010635033021,9.102701216846e-07,0.000375066746486449,"Upregulated","CPT1B"
"ENSG00000165899",13.25921224224,3.39888878206556,1.04799822322411,3.24321998524869,0.00118186919646744,0.0483413972858076,"Upregulated","OTOGL"
"ENSG00000267272",18.2490099997332,3.37863965480605,0.967760976881373,3.49119228354689,0.000480870038709279,0.028060869733666,"Upregulated","LINC01140"
"ENSG00000113263",53.6009847033172,3.30075306619123,0.671304004701457,4.91692741749566,8.79131281487332e-07,0.000373271965537632,"Upregulated","ITK"
"ENSG00000257524",9.80347738580177,3.29802489694319,1.02072889913082,3.23104881203183,0.00123336875218844,0.0494416895747214,"Upregulated","AL157935.3"
"ENSG00000261490",35.7451790931473,3.20990484393597,0.820257256146447,3.91329039747365,9.10469319541883e-05,0.0101779896993588,"Upregulated","AC005674.2"
"ENSG00000255182",23.5612872620355,3.20051728407979,0.680724012057644,4.70163712075543,2.58083860491449e-06,0.000789622752577145,"Upregulated","AC084125.2"
"ENSG00000256967",10.7557063979977,3.19088581670816,0.832866681699955,3.83120838763208,0.000127515445741381,0.012513956833252,"Upregulated","AC018653.3"
"ENSG00000280063",16.6401403007289,3.17533355539825,0.709780665278247,4.47368280193073,7.68837698335951e-06,0.00177729647931994,"Upregulated","AC012676.5"
"ENSG00000241769",13.6266160125367,3.14401911450692,0.905345698344132,3.47272773290612,0.000515197714648994,0.0287970779428608,"Upregulated","LINC00893"
"ENSG00000163661",34.4965389570184,3.12586878113364,0.939252465996923,3.32803893979223,0.000874596407827854,0.0397292101852806,"Upregulated","PTX3"
"ENSG00000163202",32.2613573650038,3.12572643716124,0.92528308730984,3.37812987185246,0.000729806045853076,0.0358950704112843,"Upregulated","LCE3D"
"ENSG00000112619",15.785359594351,3.10435610642265,0.88468207537364,3.50900757779177,0.000449782089587215,0.026812940899318,"Upregulated","PRPH2"
"ENSG00000104814",61.2891887443722,3.08814753961444,0.519206374104278,5.9478228574178,2.71732430166394e-09,4.93412690496507e-06,"Upregulated","MAP4K1"
"ENSG00000131471",24.0072779754144,3.07268700918713,0.825976329021942,3.72006666683241,0.000199170197338082,0.0163485799675852,"Upregulated","AOC3"
"ENSG00000122223",29.6895546239543,3.06682434820081,0.790678604590787,3.87872433931361,0.000105005662767299,0.0108150634350181,"Upregulated","CD244"
"ENSG00000134539",67.0533533730381,3.02982970411218,0.657650743756729,4.60704976444601,4.08422282869835e-06,0.00116511728609987,"Upregulated","KLRD1"
"ENSG00000206077",48.8765002851753,3.02808438437595,0.882811048456687,3.43004812827115,0.000603474198667654,0.031866194678377,"Upregulated","ZDHHC11B"
"ENSG00000203799",30.7194416371153,2.91104509274804,0.853385806063252,3.4111712100966,0.000646844610553731,0.0334477027044529,"Upregulated","CCDC162P"
"ENSG00000225783",38.8129754162121,2.89867327972358,0.717121298402081,4.04209620629387,5.29754876877737e-05,0.00684568336238592,"Upregulated","MIAT"
"ENSG00000228486",21.2314687174687,2.88485314347288,0.691109365065788,4.17423535159051,2.98988550755581e-05,0.0045404794149415,"Upregulated","C2orf92"
"ENSG00000249139",14.5192993595407,2.8707987982424,0.864255036735323,3.32170328921273,0.000894697804193258,0.0404552242906028,"Upregulated","EPPIN-WFDC6"
"ENSG00000120949",40.4706425843863,2.86882615632935,0.807792719409165,3.55143849083916,0.000383131532306535,0.025041024354711,"Upregulated","TNFRSF8"
"ENSG00000196329",101.060067155029,2.86662833588604,0.811665395752275,3.53178582071885,0.000412763523384176,0.0258218572663255,"Upregulated","GIMAP5"
"ENSG00000100385",188.200548285665,2.84910253554413,0.682539595268617,4.17426703929587,2.98946942805335e-05,0.0045404794149415,"Upregulated","IL2RB"
"ENSG00000138378",42.0418573787623,2.84213136334656,0.589641236175862,4.82010278280281,1.43484277654437e-06,0.000510147861291211,"Upregulated","STAT4"
"ENSG00000110169",21.4736586974065,2.82690948251933,0.857285136659674,3.29751369950738,0.000975449159872075,0.0425658962501071,"Upregulated","HPX"
"ENSG00000260005",14.121824276547,2.82459674395418,0.811677672026849,3.47994880393944,0.000501509606792944,0.0287055588226508,"Upregulated","AC027601.2"
"ENSG00000203804",34.5966953447688,2.79400631339426,0.790877484355518,3.53279283917292,0.000411194545472928,0.0258218572663255,"Upregulated","ADAMTSL4-AS1"
"ENSG00000180644",115.949561686588,2.74400887548279,0.744531939150975,3.68554890823343,0.000228210250198159,0.0178493017119274,"Upregulated","PRF1"
"ENSG00000260853",13.2231049449115,2.74336287009404,0.845535297983337,3.24452790633006,0.0011764548919664,0.048276418199923,"Upregulated","AC109460.2"
"ENSG00000249631",29.5974706587932,2.71879589369653,0.641226328376378,4.23999416957922,2.23525592402555e-05,0.00374063016475248,"Upregulated","AC005699.1"
"ENSG00000188897",271.95972125034,2.71654448932952,0.771551205710836,3.52088684357216,0.000430106116480185,0.0261647887525446,"Upregulated","AC099489.1"
"ENSG00000211772",170.405346843143,2.71544573833619,0.641159793282073,4.23520901776439,2.28339211998988e-05,0.00374063016475248,"Upregulated","TRBC2"
"ENSG00000269352",35.7491228555896,2.65160049911336,0.515404598403539,5.14469701536749,2.67952915765997e-07,0.000159278868928902,"Upregulated","PTOV1-AS2"
"ENSG00000244137",14.2119088675151,2.6494704218737,0.781911786421481,3.38845182779421,0.000702883741924318,0.0350683363326989,"Upregulated","AL512328.1"
"ENSG00000215769",49.8126397844541,2.6231440975561,0.593278589422663,4.42143732189756,9.80465065132012e-06,0.00208148731429301,"Upregulated","ARHGAP27P1-BPTFP1-KPNA2P3"
"ENSG00000066230",229.936597895925,2.61928709052042,0.757695844676884,3.45691098733345,0.000546405302358691,0.0301537461951527,"Upregulated","SLC9A3"
"ENSG00000111796",68.5294161619237,2.61854563793718,0.582009077277592,4.49914913730503,6.8225983234385e-06,0.00159487818111391,"Upregulated","KLRB1"
"ENSG00000261326",20.7653879556621,2.5669467450321,0.749897582251108,3.42306310326594,0.000619197010506262,0.0325041604513892,"Upregulated","LINC01355"
"ENSG00000153563",324.680643162165,2.53293219123852,0.622447080178765,4.06931331497461,4.71519034908334e-05,0.00645391679030782,"Upregulated","CD8A"
"ENSG00000088340",266.266763021741,2.49163531429279,0.290993694783542,8.56250619500953,1.10440105111507e-17,2.29770638684491e-13,"Upregulated","FER1L4"
"ENSG00000142959",58.7224539388817,2.4629198031765,0.756195343394667,3.25698885174314,0.00112600855225855,0.0470413813850185,"Upregulated","BEST4"
"ENSG00000101194",71.3286796079954,2.44984751778049,0.6247665901501,3.92122043080427,8.81016228760402e-05,0.00993856284635987,"Upregulated","SLC17A9"
"ENSG00000156282",74.4235995770734,2.44485396010006,0.684576778512695,3.57133638890254,0.00035516438504371,0.024087398120227,"Upregulated","CLDN17"
"ENSG00000271503",436.908215572446,2.43617740083007,0.643417201131998,3.78631064967486,0.000152900507438186,0.0137116166260839,"Upregulated","CCL5"
"ENSG00000159899",22.4587544075664,2.41104998192522,0.73824766339655,3.26590939798224,0.00109113154254922,0.0460163234200816,"Upregulated","NPR2"
"ENSG00000080947",26.4705142909752,2.4097367620138,0.68956832922724,3.49455834886479,0.0004748468022816,0.0279863674829141,"Upregulated","CROCCP3"
"ENSG00000240053",23.5879043705988,2.39541870138162,0.685438410596045,3.4947249298425,0.000474550557703855,0.0279863674829141,"Upregulated","LY6G5B"
"ENSG00000170608",231.758209285106,2.39037455188951,0.634061188355507,3.7699430209396,0.000163284821746039,0.0142737004891863,"Upregulated","FOXA3"
"ENSG00000255031",21.8132119432852,2.38562129584741,0.685608855025644,3.47956605046791,0.000502226551859884,0.0287055588226508,"Upregulated","AP002807.1"
"ENSG00000118971",111.355362752797,2.3719269991961,0.455709982274358,5.20490463552781,1.94096255952118e-07,0.000134605753502794,"Upregulated","CCND2"
"ENSG00000116824",167.247764090045,2.35348117381185,0.624209009970788,3.77034156223089,0.000163024273337299,0.0142737004891863,"Upregulated","CD2"
"ENSG00000276231",29.4883066120677,2.33224436410992,0.712953977014903,3.27124111695805,0.00107076574333091,0.0455663254530606,"Upregulated","PIK3R6"
"ENSG00000198851",130.518866611665,2.28257946308575,0.53820406359961,4.24110410430465,2.2242293552881e-05,0.00374063016475248,"Upregulated","CD3E"
"ENSG00000276550",40.266746349143,2.27199533873192,0.612844603702621,3.7072943532589,0.000209485404504953,0.016634900155441,"Upregulated","HERC2P2"
"ENSG00000232931",390.151536088655,2.26963124145002,0.334610775688256,6.78289943526668,1.1778763195563e-11,5.96008058831164e-08,"Upregulated","LINC00342"
"ENSG00000238105",158.280629397244,2.2672577806099,0.423295994911942,5.35619946293504,8.49906821299528e-08,7.6879614857116e-05,"Upregulated","GOLGA2P5"
"ENSG00000254815",24.6097348824196,2.22187812457722,0.68643308373525,3.23684591728416,0.00120858649179645,0.0488796867889371,"Upregulated","LMNTD2-AS1"
"ENSG00000175265",122.759355772956,2.20276760220971,0.344062118988093,6.40223808621588,1.53115648041166e-10,3.5395233972183e-07,"Upregulated","GOLGA8A"
"ENSG00000266714",178.119684451359,2.19596284809978,0.342996929449531,6.40228136043096,1.53072243387281e-10,3.5395233972183e-07,"Upregulated","MYO15B"
"ENSG00000154451",1583.86063120141,2.19194876332925,0.671333207261472,3.26506828445256,0.00109437690451843,0.0460163234200816,"Upregulated","GBP5"
"ENSG00000204305",63.525561051044,2.19182469955009,0.539442879055629,4.06312657864199,4.84197554169969e-05,0.0065413831912378,"Upregulated","AGER"
"ENSG00000167286",84.6773667140551,2.17737219774197,0.61416534916199,3.54525406018579,0.000392234829719609,0.0251090634840507,"Upregulated","CD3D"
"ENSG00000159433",52.1249854609969,2.17401680004898,0.527695559212379,4.11983152424828,3.79149529348413e-05,0.00540288079321489,"Upregulated","STARD9"
"ENSG00000172349",261.477560099465,2.1647868261774,0.412165717505647,5.25222437052334,1.50273244520782e-07,0.000107808098353616,"Upregulated","IL16"
"ENSG00000105639",407.905439352912,2.13850176631837,0.660881726061999,3.23583128718217,0.00121289049115188,0.0489034625356879,"Upregulated","JAK3"
"ENSG00000166432",58.0910731559256,2.1258785175074,0.648416960229108,3.27856710712233,0.00104335553463876,0.0446646335353074,"Upregulated","ZMAT1"
"ENSG00000182866",127.828408906412,2.12536025645109,0.514382050644089,4.13187095815221,3.59822415472053e-05,0.00523503870901823,"Upregulated","LCK"
"ENSG00000173209",277.170743500937,2.11977742532751,0.305629921344456,6.93576537271835,4.04027686131283e-12,4.20289800498067e-08,"Upregulated","AHSA2P"
"ENSG00000143851",207.87860625472,2.10474527358627,0.435603685988705,4.83178940235333,1.353113460685e-06,0.000510147861291211,"Upregulated","PTPN7"
"ENSG00000101104",73.4932033065978,2.10267497736619,0.441008498847315,4.76787858479384,1.86175921662437e-06,0.000614823817489999,"Upregulated","PABPC1L"
"ENSG00000279382",43.2736003911211,2.0930422550677,0.471382231841129,4.44022305824443,8.98656834504158e-06,0.00194755785852698,"Upregulated","AC018665.1"
"ENSG00000009790",80.0902461653861,2.0713228743544,0.52992348812472,3.90872063754778,9.27861836438102e-05,0.0102038983819911,"Upregulated","TRAF3IP3"
"ENSG00000105122",126.412253373932,2.06678594982597,0.398864548239445,5.1816737259518,2.19903637153778e-07,0.000142971724093261,"Upregulated","RASAL3"
"ENSG00000175711",97.1069255224308,2.06543852312825,0.399264074485588,5.17311387404278,2.30224605588404e-07,0.00014514614906869,"Upregulated","B3GNTL1"
"ENSG00000277734",213.351289830537,2.03804626543993,0.595704316071157,3.42123803782627,0.000623367460711574,0.0325041604513892,"Upregulated","TRAC"
"ENSG00000130475",116.994106993905,2.0264853347349,0.595818266220869,3.40118027530174,0.000670955644771323,0.0342138043859494,"Upregulated","FCHO1"
"ENSG00000229152",38.2919775901624,2.02572880575954,0.54082477318633,3.74562872522413,0.000179942549608217,0.0153430522319629,"Upregulated","ANKRD10-IT1"
"ENSG00000167759",387.953574697286,2.01622681060175,0.611298759791781,3.29826746464939,0.000972834200470422,0.0425658962501071,"Upregulated","KLK13"
"ENSG00000089820",339.622814819863,1.97110494422476,0.504581941052926,3.90641198952067,9.3676740733492e-05,0.0102038983819911,"Upregulated","ARHGAP4"
"ENSG00000265298",75.6990048766168,1.958621794465,0.457988235606665,4.27657665020707,1.89789229540638e-05,0.00334624145812964,"Upregulated","AC132812.1"
"ENSG00000010295",79.163890632504,1.9520951579016,0.455257798202865,4.28788955534098,1.80378735830719e-05,0.00320886260907816,"Upregulated","IFFO1"
"ENSG00000204149",30.0558148682108,1.94303391279494,0.523127295130436,3.71426597480535,0.00020379436501618,0.0164610122653548,"Upregulated","AGAP6"
"ENSG00000008128",52.3740090099517,1.93955415304436,0.550341561411811,3.52427344950788,0.000424645770496076,0.0261647887525446,"Upregulated","CDK11A"
"ENSG00000215252",58.9790526352241,1.93551504216502,0.599837204995262,3.2267338972085,0.00125211847808071,0.049721794694178,"Upregulated","GOLGA8B"
"ENSG00000167676",128.930325441283,1.91701504831875,0.511146400162985,3.75042267285359,0.000176536741259422,0.0151145963041246,"Upregulated","PLIN4"
"ENSG00000272141",107.371524587839,1.9141288219097,0.368418932621868,5.19552241326939,2.04145737233266e-07,0.000137008131068971,"Upregulated","AL390719.2"
"ENSG00000167371",64.8986609480828,1.89676718405634,0.445197000582667,4.26051204651847,2.03959088177478e-05,0.00356585615927095,"Upregulated","PRRT2"
"ENSG00000242294",23.6931769544309,1.86191042428609,0.56108783035659,3.31839388336544,0.000905367161858087,0.0406828591845734,"Upregulated","STAG3L5P"
"ENSG00000185513",50.1221537298141,1.81925629295378,0.547875650547311,3.32056423959779,0.000898356819142441,0.0404552242906028,"Upregulated","L3MBTL1"
"ENSG00000273230",41.1255019471751,1.80519171261329,0.501969492925414,3.59621797351242,0.000322877280187436,0.022466427472574,"Upregulated","AC102953.2"
"ENSG00000122122",483.005251670367,1.79827380839867,0.502699163336693,3.57723652544502,0.000347245941526373,0.0236867272572334,"Upregulated","SASH3"
"ENSG00000196090",272.738177993366,1.76220710055843,0.546180055917749,3.22642154627449,0.00125348590953959,0.049721794694178,"Upregulated","PTPRT"
"ENSG00000137841",599.112338771356,1.75583830012573,0.538137763395622,3.26280447045099,0.0011031560287059,0.0462725023734398,"Upregulated","PLCB2"
"ENSG00000203709",160.179339782068,1.73917423328359,0.451850875056256,3.84900047624575,0.000118600776890908,0.0118061682450495,"Upregulated","MIR29B2CHG"
"ENSG00000171608",1172.01992642585,1.73108096517383,0.498116336529559,3.47525434968564,0.000510369189062212,0.0287963276712212,"Upregulated","PIK3CD"
"ENSG00000196696",47.8006514796467,1.69890752528821,0.475996272602156,3.5691614054049,0.000358125745348163,0.024087398120227,"Upregulated","AC009022.1"
"ENSG00000259925",42.4316835399456,1.6964238544098,0.518533269027607,3.27158150833998,0.00106947755249036,0.0455663254530606,"Upregulated","AC130456.2"
"ENSG00000261505",34.0680005590168,1.69197914420475,0.433467249581637,3.90336097095633,9.48660536166771e-05,0.0102263639662952,"Upregulated","AL031714.1"
"ENSG00000121281",142.211467082053,1.69081858762231,0.440125646116298,3.84167249180368,0.000122198815765033,0.0121064112475786,"Upregulated","ADCY7"
"ENSG00000158286",233.045506338795,1.67892277410951,0.291039467653189,5.76871167215768,7.98798358036215e-09,1.03868748993397e-05,"Upregulated","RNF207"
"ENSG00000234290",157.690177756592,1.67339175250024,0.418559210054751,3.99798096016414,6.38850885449297e-05,0.00792963339174319,"Upregulated","AC116366.2"
"ENSG00000214021",224.867238134143,1.66314947651022,0.281829251236757,5.90126634908118,3.60722009561985e-09,5.36058672066936e-06,"Upregulated","TTLL3"
"ENSG00000133574",194.722687812423,1.66169099636103,0.477985345470178,3.47644757754338,0.000508103550276933,0.0287963276712212,"Upregulated","GIMAP4"
"ENSG00000026036",56.4893571765486,1.65190161965523,0.507602145598215,3.25432355631288,0.00113662742659317,0.0472774492772643,"Upregulated","RTEL1-TNFRSF6B"
"ENSG00000174130",207.353911598536,1.64629612237224,0.450365817985615,3.65546419516418,0.000256717037977804,0.0191433619180223,"Upregulated","TLR6"
"ENSG00000235016",36.7339423049807,1.62762560577371,0.466263551276543,3.49078456018614,0.000481604437968107,0.028060869733666,"Upregulated","SEMA3F-AS1"
"ENSG00000250295",78.0739539790232,1.62702080096695,0.359376812215987,4.5273393988177,5.97309646549017e-06,0.00149381117254529,"Upregulated","RDH10-AS1"
"ENSG00000163660",1775.77288888571,1.61427067807698,0.410175470990155,3.93556122256693,8.30025007285673e-05,0.00959370570921023,"Upregulated","CCNL1"
"ENSG00000072818",257.59463950683,1.60494595172216,0.425391403139686,3.77286879771554,0.000161381163578864,0.0142268436790605,"Upregulated","ACAP1"
"ENSG00000254838",97.7468876756276,1.59667150117323,0.450267930874077,3.54604756788633,0.000391055610727965,0.0251090634840507,"Upregulated","GVINP1"
"ENSG00000234684",52.4642082162293,1.59420236548284,0.476019203144937,3.34902952433506,0.000810951536221416,0.038085432756403,"Upregulated","SDCBP2-AS1"
"ENSG00000010310",159.114687535095,1.57973794738121,0.41422987507882,3.81367458607522,0.000136915724529306,0.0130197623695035,"Upregulated","GIPR"
"ENSG00000135905",155.305150075008,1.57191877478175,0.468369784827605,3.3561489782274,0.000790359812576917,0.0378010020704891,"Upregulated","DOCK10"
"ENSG00000136286",171.676017460044,1.56981510980734,0.452114616545072,3.47216181994604,0.000516285031131319,0.0287970779428608,"Upregulated","MYO1G"
"ENSG00000198563",586.614823495844,1.56957463655917,0.23809293780909,6.59227716286863,4.33131012478271e-11,1.28732724494435e-07,"Upregulated","DDX39B"
"ENSG00000273142",113.6918133239,1.56372931349736,0.424522474866291,3.68350183106295,0.000230051630634742,0.017925933241033,"Upregulated","LINC02604"
