cell_types,25,32,10,18,20,2,5,8,9,27,3,11,19,26,30,33,35,28,29,31,34,6,14,1,17,7,16,22,23,13,12,21,15,24
ciliated cell,0.4823509930661109,0.8817875871930427,0.05588783512671471,0.3846559223326073,0.0,0.05898084430664901,0.026166190007492218,0.13445889876405268,0.006430987919098129,0.3437673896976201,0.34467445802264146,0.2967090149845027,0.7259617627188248,0.2660028757977398,0.02541073040895813,0.14812798019611642,0.0,0.21966028307363503,0.0,0.33410538846032617,0.0,0.0,0.0,0.012258706002377174,0.0,0.013880182542985757,0.0,0.019906401414962627,0.021721348130925675,0.024108263211379263,0.05956530785908048,0.06266788525758947,0.18456817568556733,0.14429720944791613
secretory cell,0.5176490069338889,0.01932536213041893,0.8636804589430345,0.1437662382075687,0.8804779112689655,0.7710938700335466,0.9395540911661556,0.2270716410907632,0.7409219980399296,0.5837332916347043,0.6498846143624161,0.6544311671450648,0.10330958549626144,0.5543146690484104,0.8389566155471903,0.6941943161973964,0.9644507196628206,0.5767050448018989,0.9734808805285894,0.0,0.4336970148781044,0.0,0.0,0.0,0.0,0.030814186776021633,0.0906454532242153,0.3673323080696976,0.25005117529827586,0.08596346642992779,0.4636478016666474,0.4742861710000999,0.34972241160989137,0.12296574172255345
basal cell of olfactory epithelium,0.0,0.0,0.00875685920267535,0.0,0.0,0.0,0.0,0.06948497840657898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004467514602299102,0.0,0.003374260201772017,0.0,0.013103283555528469,0.0022059567149149027,0.0,0.0,0.0,0.033123021445506634,0.08118532092714834
T cell,0.0,0.00012346140888834173,0.0,0.018179959617367264,0.009793393890085229,0.0,0.0,0.03139504980697646,0.005632212270843006,0.0,0.0,0.0,0.00877478197188312,0.0067844505084976355,0.0,0.0,0.0,0.007061988189401501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013752010600104273,0.0002681699054999733,0.0,0.0,0.0,0.019717529928798348,0.03438410002245944
mast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013646916428204363,0.0020836922679825713
macrophage,0.0,0.02928358620830393,0.027142453996277648,0.15870040630392393,0.06328677872988722,0.007209772835553389,0.0,0.18513086981800894,0.0939979663123732,0.016907310042024448,0.0012829457526891716,0.013950407315867577,0.12916965865620425,0.1153727367451712,0.0,0.03560482098784616,0.0,0.06592818200999986,0.0,0.03151129808479836,0.016474959982802014,0.0,0.004407610939510631,0.030675005875231438,0.05391927405917128,0.010049333649995459,0.03820965384734746,0.05378042097232865,0.038969637874275806,0.010691349740494445,0.02433608754904848,0.00228618126332297,0.1063476159264122,0.1987600529359498
eosinophil,0.0,0.02434702748677945,0.004580597739850657,0.08514517430557582,0.022032163674586876,0.0,0.0,0.13481354601041828,0.0523212906929592,0.008137204053752919,0.0,0.01387318004843361,0.019931580095804362,0.016391774773667336,0.0,0.014051834321580768,0.0,0.053615405793648166,0.0,0.022481117819991014,0.008721685021967173,0.0,0.0,0.0,0.0,0.006637734399985799,0.01950623448213161,0.021666822564320738,0.02278262162707882,0.0,0.0029934825779429465,0.0,0.10900004632528698,0.12769972356046094
neutrophil,0.0,0.045132975572566604,0.03995179499144714,0.2095522992329569,0.02440975243647514,0.16271551282425126,0.034279718826352217,0.2176450161032016,0.10069554476479703,0.04745480457189828,0.004157981862253196,0.02103623050613126,0.012852631061021852,0.041133493126513467,0.1356326540438517,0.1080210482970602,0.035549280337179426,0.07702909613141648,0.02651911947141052,0.6119021956348843,0.5411063401171264,1.0,0.9955923890604892,0.9566195366621616,0.9460807259408288,0.9352443024292392,0.8516386584463055,0.5228355623631514,0.6640010904490289,0.8792369206181984,0.4494573203472809,0.4607597624789877,0.19738472991425499,0.2886241591155293
